56.8853,4.59947,10.6345,0.180981,10,0.12375,-0.0995487
57.9406,4.73073,10.6526,-0.119019,10,0.116205,-0.0998264
58.9987,4.85424,10.6407,0.18098,10,0.105857,-0.0995487
60.0568,4.96667,10.6588,-0.11902,10,0.0927082,-0.0997935
61.1181,5.06535,10.6469,0.18098,10,0.0767558,-0.0402187
62.1797,5.14699,10.665,-0.11902,10,0.0596747,0.0196897
63.2443,5.21059,10.6531,0.18098,10,0.0431453,0.0587582
64.3086,5.25654,10.6712,-0.11902,10,0.028267,0.0838509
65.3753,5.2867,10.6593,0.18098,10,0.0157452,0.0943877
66.4411,5.30348,10.6774,-0.11902,10,0.0058822,0.0941419
67.5088,5.30977,10.6655,0.18098,10,-0.00133201,0.0868875
68.5754,5.30834,10.6836,-0.11902,10,-0.00609844,0.0737852
69.6437,5.30183,10.6717,0.18098,10,-0.00878996,0.0593794
70.7108,5.29245,10.6898,-0.11902,10,-0.00980994,0.0434572
71.7797,5.28196,10.6779,0.18098,10,-0.00960861,0.0295185
72.8475,5.2717,10.696,-0.11902,10,-0.00857657,0.0166251
73.917,5.26253,10.6841,0.18098,10,-0.00707729,0.0068218
74.9854,5.25497,10.7022,-0.11902,10,-0.00538597,-0.00089956
76.0556,5.2492,10.6903,0.18098,10,-0.00371995,-0.0059232
77.1246,5.24523,10.7084,-0.11902,10,-0.00222076,-0.00895784
78.1955,5.24285,10.6965,0.18098,10,-0.000973607,-0.010233
79.2651,5.24181,10.7146,-0.11902,10,-1.48548e-05,-0.0101468
80.3366,5.24179,10.7027,0.18098,10,0.000658242,-0.0092598
81.4068,5.2425,10.7207,-0.11902,10,0.00107022,-0.0077123
82.4789,5.24364,10.7088,0.18098,10,0.00126495,-0.00604955
83.5498,5.245,10.7269,-0.11902,10,0.00128899,-0.00424877
84.6225,5.24638,10.715,0.18098,10,0.00119329,-0.00270492
85.694,5.24766,10.7331,-0.11902,10,0.00102122,-0.00132012
86.7673,5.24876,10.7212,0.180979,10,0.000811925,-0.000286586
87.8394,5.24963,10.7393,-0.119021,10,0.000594534,0.000491512
88.9134,5.25026,10.7274,0.180978,10,0.000391012,0.000970626
89.9861,5.25068,10.7455,-0.119022,10,0.000214923,0.00122776
91.0607,5.25091,10.7336,0.180978,10,7.34975e-05,0.00129775
92.134,5.25099,10.7517,-0.119022,10,-3.12274e-05,0.00122632
93.2092,5.25096,10.7398,0.180978,10,-0.00010131,0.00107745
94.2832,5.25085,10.7579,-0.119021,10,-0.000140904,0.000867456
95.359,5.2507,10.746,0.180979,10,-0.000155979,0.000655029
96.4336,5.25053,10.7641,-0.119021,10,-0.000152509,0.000440086
97.51,5.25037,10.7522,0.180979,10,-0.000136592,0.000259739
98.5852,5.25022,10.7703,-0.119021,10,-0.000113317,0.000104747
99.6622,5.2501,10.7584,0.180979,10,-8.70778e-05,-7.80315e-06
100.738,5.25001,10.7765,-0.119021,10,-6.10598e-05,-8.80897e-05
101.816,5.24994,10.7646,0.180979,10,-3.7536e-05,-0.000134553
102.892,5.2499,10.7827,-0.119021,10,-1.78283e-05,-0.000155451
103.97,5.24988,10.7708,0.180979,10,-2.52469e-06,-0.000156318
105.048,5.24988,10.7889,-0.11902,10,8.34291e-06,-0.00014241
106.126,5.24989,10.777,0.18098,10,1.51737e-05,-0.000120992
107.204,5.2499,10.7951,-0.11902,10,1.85689e-05,-9.43145e-05
108.284,5.24992,10.7832,0.18098,10,1.92891e-05,-6.83523e-05
109.362,5.24994,10.8013,-0.11902,10,1.80673e-05,-4.3292e-05
110.442,5.24996,10.7894,0.18098,10,1.5617e-05,-2.27659e-05
111.521,5.24998,10.8075,-0.11902,10,1.25195e-05,-5.94209e-06
112.602,5.24999,10.7956,0.18098,10,9.25321e-06,5.9378e-06
113.681,5.25,10.8137,-0.11902,10,6.15585e-06,1.39006e-05
114.763,5.25001,10.8018,0.18098,10,3.45344e-06,1.80917e-05
115.843,5.25001,10.8199,-0.11902,10,1.26591e-06,1.9423e-05
116.925,5.25002,10.808,0.18098,10,-3.69459e-07,1.86522e-05
118.006,5.25001,10.8261,-0.119019,10,-1.47368e-06,1.63923e-05
119.088,5.25001,10.8142,0.180981,10,-2.11164e-06,1.34425e-05
120.17,5.25001,10.8323,-0.119019,10,-2.36658e-06,1.01014e-05
121.253,5.25001,10.8204,0.180981,10,-2.33402e-06,6.96274e-06
122.335,5.25001,10.8385,-0.119019,10,-2.10297e-06,4.09666e-06
123.419,5.25,10.8266,0.180981,10,-1.75526e-06,1.78663e-06
124.501,5.25,10.8447,-0.119019,10,-1.35658e-06,-1.74749e-08
125.586,5.25,10.8328,0.180978,10,-9.58406e-07,-1.2459e-06
126.669,5.25,10.8509,-0.119022,10,-5.95788e-07,-2.00512e-06
127.754,5.25,10.839,0.180978,10,-2.90335e-07,-2.34695e-06
128.838,5.25,10.8571,-0.119022,10,-5.19046e-08,-2.37671e-06
129.924,5.25,10.8452,0.180978,10,1.18727e-07,-2.18913e-06
131.008,5.25,10.8633,-0.119021,10,2.26806e-07,-1.85715e-06
132.095,5.25,10.8514,0.173035,10,2.81878e-07,-1.46803e-06
133.18,5.25,10.8687,-0.126965,10,2.94979e-07,-1.05787e-06
134.267,5.25,10.856,0.149526,10,2.77867e-07,-6.86211e-07
135.352,5.25,10.8709,-0.150474,10,2.41128e-07,-3.60213e-07
136.439,5.25,10.8559,0.149526,10,1.94096e-07,-1.06416e-07
137.525,5.25,10.8708,-0.150474,10,1.4402e-07,8.40108e-08
138.612,5.25,10.8558,0.149526,10,9.63447e-08,2.06188e-07
139.698,5.25,10.8707,-0.150474,10,5.4568e-08,2.74325e-07
140.785,5.25,10.8557,0.149526,10,2.06289e-08,2.96697e-07
141.87,5.25,10.8706,-0.150473,10,-4.82175e-09,2.8558e-07
142.957,5.25,10.8556,0.149527,10,-2.21133e-08,2.53156e-07
144.043,5.25,10.8705,-0.150473,10,-3.21622e-08,2.06942e-07
145.13,5.25,10.8555,0.149527,10,-3.62988e-08,1.57514e-07
146.216,5.25,10.8704,-0.150473,10,-3.5929e-08,1.07889e-07
147.303,5.25,10.8554,0.149527,10,-3.24769e-08,6.47902e-08
148.388,5.25,10.8703,-0.150473,10,-2.71712e-08,2.81334e-08
149.475,5.25,10.8553,0.149527,10,-2.10617e-08,7.53072e-10
150.561,5.25,10.8702,-0.150473,10,-1.49307e-08,-1.87524e-08
151.648,5.25,10.8552,0.149527,10,-9.33544e-09,-3.04002e-08
152.733,5.25,10.8702,-0.150473,10,-4.60987e-09,-3.59177e-08
153.82,5.25,10.8551,0.149527,10,-9.10438e-10,-3.65514e-08
154.906,5.25,10.8701,-0.150473,10,1.74332e-09,-3.36559e-08
155.993,5.25,10.855,0.149527,10,3.43558e-09,-2.87696e-08
157.078,5.25,10.87,-0.150472,10,4.30479e-09,-2.26348e-08
158.165,5.25,10.8549,0.149528,10,4.52736e-09,-1.65177e-08
159.251,5.25,10.8699,-0.150472,10,4.2774e-09,-1.06535e-08
160.338,5.25,10.8548,0.149528,10,3.72308e-09,-5.73766e-09
161.423,5.25,10.8698,-0.150472,10,3.00463e-09,-1.71089e-09
162.51,5.25,10.8547,0.149528,10,2.23729e-09,1.17503e-09
163.596,5.25,10.8697,-0.150472,10,1.50357e-09,3.12411e-09
164.683,5.25,10.8546,0.149528,10,8.59104e-10,4.17672e-09
165.768,5.25,10.8696,-0.150472,10,3.34117e-10,4.54386e-09
166.855,5.25,10.8545,0.149528,10,-6.10621e-11,4.39874e-09
167.94,5.25,10.8695,-0.150472,10,-3.30408e-10,3.89337e-09
169.027,5.25,10.8544,0.149528,10,-4.88531e-10,3.21158e-09
170.113,5.25,10.8694,-0.150471,10,-5.54781e-10,2.43171e-09
171.2,5.25,10.8544,0.149529,10,-5.51565e-10,1.69087e-09
172.285,5.25,10.8693,-0.150471,10,-4.9998e-10,1.00672e-09
173.372,5.25,10.8543,0.149529,10,-4.19636e-10,4.55912e-10
174.458,5.25,10.8692,-0.150471,10,-3.2625e-10,2.20559e-11
175.545,5.25,10.8542,0.149529,10,-2.32234e-10,-2.75082e-10
176.63,5.25,10.8691,-0.150471,10,-1.46087e-10,-4.61597e-10
177.717,5.25,10.8541,0.149529,10,-7.31256e-11,-5.48343e-10
178.802,5.25,10.869,-0.150471,10,-1.58503e-11,-5.59909e-10
179.889,5.25,10.854,0.149529,10,2.54307e-11,-5.1924e-10
180.975,5.25,10.8689,-0.150471,10,5.18587e-11,-4.42363e-10
182.061,5.25,10.8539,0.149529,10,6.56502e-11,-3.52013e-10
183.147,5.25,10.8688,-0.15047,10,6.93724e-11,-2.55482e-10
184.234,5.25,10.8538,0.14953,10,6.57966e-11,-1.67641e-10
185.319,5.25,10.8687,-0.15047,10,5.74254e-11,-8.96962e-11
186.406,5.25,10.8537,0.14953,10,4.64921e-11,-2.89519e-11
187.491,5.25,10.8686,-0.15047,10,3.47305e-11,1.70136e-11
188.578,5.25,10.8536,0.14953,10,2.3455e-11,4.67723e-11
189.664,5.25,10.8686,-0.15047,10,1.35174e-11,6.36452e-11
190.75,5.25,10.8535,0.14953,10,5.39779e-12,6.95998e-11
191.836,5.25,10.8685,-0.15047,10,-7.30994e-13,6.74749e-11
192.923,5.25,10.8534,0.14953,10,-4.93239e-12,6.01761e-11
194.008,5.25,10.8684,-0.15047,10,-7.41251e-12,4.94611e-11
195.095,5.25,10.8533,0.14953,10,-8.47982e-12,3.78957e-11
196.18,5.25,10.8683,-0.150469,10,-8.46318e-12,2.6149e-11
197.267,5.25,10.8532,0.149531,10,-7.69962e-12,1.59327e-11
198.352,5.25,10.8682,-0.150469,10,-6.48033e-12,7.19883e-12
199.439,5.25,10.8531,0.149531,10,-5.05541e-12,6.31396e-13
200.524,5.25,10.8681,-0.150469,10,-3.61243e-12,-4.10508e-12
201.611,5.25,10.853,0.149531,10,-2.28671e-12,-6.96987e-12
202.697,5.25,10.868,-0.150469,10,-1.16035e-12,-8.37194e-12
203.783,5.25,10.8529,0.149531,10,-2.73113e-13,-8.59214e-12
204.869,5.25,10.8679,-0.150469,10,3.68364e-13,-7.97036e-12
205.955,5.25,10.8528,0.149531,10,7.82183e-13,-6.85215e-12
207.041,5.25,10.8678,-0.150469,10,1.00001e-12,-5.43042e-12
208.127,5.25,10.8528,0.149531,10,1.06274e-12,-3.99256e-12
209.213,5.25,10.8677,-0.150468,10,1.01127e-12,-2.60119e-12
210.3,5.25,10.8527,0.149532,10,8.85497e-13,-1.43065e-12
211.385,5.25,10.8676,-0.150468,10,7.18809e-13,-4.63289e-13
212.472,5.25,10.8526,0.149532,10,5.38889e-13,2.31587e-13
213.557,5.25,10.8675,-0.150468,10,3.65592e-13,7.05329e-13
214.644,5.25,10.8525,0.149532,10,2.12441e-13,9.67176e-13
215.729,5.25,10.8674,-0.150468,10,8.69521e-14,1.06425e-12
216.816,5.25,10.8524,0.149532,10,-8.13957e-15,1.03822e-12
217.901,5.25,10.8673,-0.150468,10,-7.35369e-14,9.25221e-13
218.988,5.25,10.8523,0.149532,10,-1.12509e-13,7.66844e-13
220.073,5.25,10.8672,-0.150468,10,-1.29548e-13,5.84967e-13
221.159,5.25,10.8522,0.149532,10,-1.2988e-13,4.08616e-13
222.245,5.25,10.8671,-0.150467,10,-1.18525e-13,2.48364e-13
223.331,5.25,10.8521,0.149533,10,-1.00076e-13,1.1657e-13
224.417,5.25,10.8671,-0.150467,10,-7.8294e-14,1.12356e-14
225.503,5.25,10.852,0.149533,10,-5.61907e-14,-5.89897e-14
226.589,5.25,10.867,-0.150467,10,-3.57746e-14,-1.0601e-13
227.675,5.25,10.8519,0.149533,10,-1.83861e-14,-1.27112e-13
228.76,5.25,10.8669,-0.150467,10,-4.6331e-15,-1.32082e-13
229.847,5.25,10.8518,0.149533,10,5.34766e-15,-1.23113e-13
230.932,5.25,10.8668,-0.150467,10,1.18074e-14,-1.05354e-13
232.019,5.25,10.8517,0.149533,10,1.52583e-14,-8.4397e-14
233.104,5.25,10.8667,-0.150467,10,1.62954e-14,-6.1399e-14
234.191,5.25,10.8516,0.149533,10,1.5579e-14,-4.15735e-14
235.276,5.25,10.8666,-0.150467,10,1.36737e-14,-2.24316e-14
236.363,5.25,10.8515,0.149533,10,1.11277e-14,-7.4934e-15
237.448,5.25,10.8665,-0.150466,10,8.36738e-15,2.92655e-15
238.534,5.25,10.8514,0.149534,10,5.69066e-15,1.06723e-14
239.62,5.25,10.8664,-0.150466,10,3.31916e-15,1.41532e-14
240.706,5.25,10.8514,0.149534,10,1.35186e-15,1.65634e-14
241.791,5.25,10.8663,-0.150466,10,-1.41756e-16,1.51982e-14
